발생시간,발생지역,검토상태,쓰나미여부,영향도,데이터유형,규모,지역,경도,위도,진원깊이,발생일시,cluster
1686431619057,"6 km SW of Happy Valley, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-151.8173,59.9126,59.1,2023-06-10 21:13:39.057000+00:00,1
1686435427448,Macquarie Island region,reviewed,0,340,earthquake,4.7,Macquarie Island region,159.5042,-60.6035,10.0,2023-06-10 22:17:07.448000+00:00,0
1686436329710,"30 km NNE of Otra Banda, Dominican Republic",reviewed,0,209,earthquake,3.69, Dominican Republic,-68.5478,18.8983,27.0,2023-06-10 22:32:09.710000+00:00,1
1686436889467,"251 km SSE of Tabiauan, Philippines",reviewed,0,298,earthquake,4.4, Philippines,122.9354,4.0073,10.0,2023-06-10 22:41:29.467000+00:00,0
1686438454890,"65 km SE of Sulangan, Philippines",reviewed,0,298,earthquake,4.4, Philippines,126.285,10.5619,35.0,2023-06-10 23:07:34.890000+00:00,2
1686439121646,"178 km SSW of Kokopo, Papua New Guinea",reviewed,0,326,earthquake,4.6, Papua New Guinea,151.8312,-5.8975,10.0,2023-06-10 23:18:41.646000+00:00,0
1686440672839,"47 km W of Aleneva, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-153.699,58.1262,59.6,2023-06-10 23:44:32.839000+00:00,2
1686441105949,"51 km N of Nombre de Dios, Panama",reviewed,0,271,earthquake,4.2, Panama,-79.5157,10.0493,10.0,2023-06-10 23:51:45.949000+00:00,0
1686443287720,"59 km N of Tierras Nuevas Poniente, Puerto Rico",reviewed,0,179,earthquake,3.41, Puerto Rico,-66.4785,18.995,15.25,2023-06-11 00:28:07.720000+00:00,1
1686443931602,"Gauteng, South Africa",reviewed,0,959,earthquake,4.9, South Africa,28.1506,-26.3305,5.0,2023-06-11 00:38:51.602000+00:00,0
1686445034762,southeast of the Loyalty Islands,reviewed,0,312,earthquake,4.5,southeast of the Loyalty Islands,170.864,-23.2764,10.0,2023-06-11 00:57:14.762000+00:00,0
1686447280842,"88 km SSW of Puerto El Triunfo, El Salvador",reviewed,0,298,earthquake,4.4, El Salvador,-88.8243,12.5303,35.0,2023-06-11 01:34:40.842000+00:00,2
1686452281595,Kuril Islands,reviewed,0,416,earthquake,5.2,Kuril Islands,153.1618,46.1872,10.0,2023-06-11 02:58:01.595000+00:00,0
1686455687690,"83 km NNE of Punta Cana, Dominican Republic",reviewed,0,170,earthquake,3.32, Dominican Republic,-67.9695,19.2096666666667,29.15,2023-06-11 03:54:47.690000+00:00,1
1686455819168,"154 km S of Kokopo, Papua New Guinea",reviewed,0,354,earthquake,4.8, Papua New Guinea,152.048,-5.7258,10.0,2023-06-11 03:56:59.168000+00:00,0
1686458521972,"10 km SW of Kuşadası, Turkey",reviewed,0,253,earthquake,4.0, Turkey,27.186,37.7894,10.0,2023-06-11 04:42:01.972000+00:00,0
1686459868800,"3 km NNE of Ponce, Puerto Rico",reviewed,0,154,earthquake,3.16, Puerto Rico,-66.6095,18.0381666666667,16.18,2023-06-11 05:04:28.800000+00:00,1
1686465379506,"186 km S of Pagar Alam, Indonesia",reviewed,0,354,earthquake,4.8, Indonesia,102.9252,-5.6791,33.357,2023-06-11 06:36:19.506000+00:00,2
1686466307136,"135 km ENE of Nabire, Indonesia",reviewed,0,416,earthquake,5.2, Indonesia,136.6526,-2.9534,42.782,2023-06-11 06:51:47.136000+00:00,2
1686468089478,Carlsberg Ridge,reviewed,0,259,earthquake,4.1,Carlsberg Ridge,66.4592,2.6979,10.0,2023-06-11 07:21:29.478000+00:00,0
1686469265327,eastern Turkey,reviewed,0,285,earthquake,4.3,eastern Turkey,40.985,40.1178,10.0,2023-06-11 07:41:05.327000+00:00,0
1686474598471,Ascension Island region,reviewed,0,312,earthquake,4.5,Ascension Island region,-11.2688,-6.6253,10.0,2023-06-11 09:09:58.471000+00:00,0
1686482984100,"55 km N of Xinqing, China",reviewed,0,246,earthquake,4.0, China,129.6062,48.7831,10.0,2023-06-11 11:29:44.100000+00:00,1
1686483293408,"94 km SE of Kimbe, Papua New Guinea",reviewed,0,416,earthquake,5.2, Papua New Guinea,150.6449,-6.2358,10.0,2023-06-11 11:34:53.408000+00:00,0
1686483419467,"148 km S of Dalandzadgad, Mongolia",reviewed,0,326,earthquake,4.6, Mongolia,104.7159,42.2535,10.0,2023-06-11 11:36:59.467000+00:00,0
1686484254454,Kuril Islands,reviewed,0,259,earthquake,4.1,Kuril Islands,153.2192,46.2339,10.0,2023-06-11 11:50:54.454000+00:00,0
1686486338578,"60 km WSW of Yonakuni, Japan",reviewed,0,340,earthquake,4.7, Japan,122.4809,24.201,52.449,2023-06-11 12:25:38.578000+00:00,2
1686488927379,west of Macquarie Island,reviewed,0,518,earthquake,5.8,west of Macquarie Island,147.6805,-56.9169,10.0,2023-06-11 13:08:47.379000+00:00,0
1686493940434,"14 km E of Central, Alaska",reviewed,0,422,earthquake,4.8, Alaska,-144.4827,65.5752,15.2,2023-06-11 14:32:20.434000+00:00,0
1686498914095,Kermadec Islands region,reviewed,0,312,earthquake,4.5,Kermadec Islands region,-176.8291,-29.8067,10.0,2023-06-11 15:55:14.095000+00:00,0
1686499899525,Kermadec Islands region,reviewed,0,312,earthquake,4.5,Kermadec Islands region,-176.832,-29.7693,10.0,2023-06-11 16:11:39.525000+00:00,0
1686502606910,"100 km SE of Akutan, Alaska",reviewed,0,158,earthquake,3.2, Alaska,-164.5632,53.5874,35.0,2023-06-11 16:56:46.910000+00:00,1
1686518235046,south of the Kermadec Islands,reviewed,0,312,earthquake,4.5,south of the Kermadec Islands,-178.2174,-32.0084,10.0,2023-06-11 21:17:15.046000+00:00,0
1686520859180,"90 km NNW of Kokoda, Papua New Guinea",reviewed,0,298,earthquake,4.4, Papua New Guinea,147.4726,-8.1057,10.0,2023-06-11 22:00:59.180000+00:00,0
1686521474282,"101 km ESE of Takahagi, Japan",reviewed,0,246,earthquake,4.0, Japan,141.7687,36.3852,35.0,2023-06-11 22:11:14.282000+00:00,2
1686522564379,"8 km SW of Atalánti, Greece",reviewed,0,246,earthquake,4.0, Greece,22.9198,38.6043,10.0,2023-06-11 22:29:24.379000+00:00,1
1686523404014,"Rat Islands, Aleutian Islands, Alaska",reviewed,0,148,earthquake,3.1, Aleutian Islands,175.0397,51.7276,35.0,2023-06-11 22:43:24.014000+00:00,1
1686524807197,"47 km NW of Bintuni, Indonesia",reviewed,0,284,earthquake,4.3, Indonesia,133.1963,-1.8337,56.954,2023-06-11 23:06:47.197000+00:00,2
1686533023822,"Volcano Islands, Japan region",reviewed,0,385,earthquake,5.0, Japan region,143.0146,24.1082,10.0,2023-06-12 01:23:43.822000+00:00,0
1686534836728,Nepal,reviewed,0,284,earthquake,4.3,Nepal,81.5777,29.71,27.16,2023-06-12 01:53:56.728000+00:00,2
1686541411748,"near the coast of Oaxaca, Mexico",reviewed,0,259,earthquake,4.1, Mexico,-96.7899,15.5331,17.997,2023-06-12 03:43:31.748000+00:00,0
1686542271151,"Andreanof Islands, Aleutian Islands, Alaska",reviewed,0,199,earthquake,3.6, Aleutian Islands,-178.7526,51.1957,29.278,2023-06-12 03:57:51.151000+00:00,1
1686546876155,"114 km W of Port-Olry, Vanuatu",reviewed,0,271,earthquake,4.2, Vanuatu,166.019,-15.1813,10.0,2023-06-12 05:14:36.155000+00:00,0
1686549167412,Macquarie Island region,reviewed,0,298,earthquake,4.4,Macquarie Island region,159.0144,-53.3974,10.0,2023-06-12 05:52:47.412000+00:00,0
1686550307580,"63 km SE of Gizo, Solomon Islands",reviewed,0,369,earthquake,4.9, Solomon Islands,157.2361,-8.5207,10.0,2023-06-12 06:11:47.580000+00:00,0
1686551707617,"299 km SW of Adak, Alaska",reviewed,0,148,earthquake,3.1, Alaska,179.921,50.2832,10.0,2023-06-12 06:35:07.617000+00:00,1
1686561666448,"204 km SE of Kokopo, Papua New Guinea",reviewed,0,284,earthquake,4.3, Papua New Guinea,153.357,-5.8412,23.182,2023-06-12 09:21:06.448000+00:00,0
1686564712742,"9 km WSW of Paraćin, Serbia",reviewed,0,271,earthquake,4.2, Serbia,21.3008,43.8295,10.0,2023-06-12 10:11:52.742000+00:00,0
1686573439911,"87 km ENE of Colchane, Chile",reviewed,0,354,earthquake,4.8, Chile,-67.8824,-18.9474,10.0,2023-06-12 12:37:19.911000+00:00,0
1686573506098,"12 km N of Challis, Idaho",reviewed,0,218,earthquake,3.7, Idaho,-114.257,44.6192,6.091,2023-06-12 12:38:26.098000+00:00,1
1686583906166,"127 km WSW of Adak, Alaska",reviewed,0,178,earthquake,3.4, Alaska,-178.4181,51.595,10.0,2023-06-12 15:31:46.166000+00:00,1
1686591503743,"118 km WNW of Labasa, Fiji",reviewed,0,354,earthquake,4.8, Fiji,178.2885,-16.162,10.0,2023-06-12 17:38:23.743000+00:00,0
1686607680575,"195 km SE of Fakfak, Indonesia",reviewed,0,234,earthquake,3.9, Indonesia,133.6433,-4.0625,10.0,2023-06-12 22:08:00.575000+00:00,1
1686613616731,South Sandwich Islands region,reviewed,0,340,earthquake,4.7,South Sandwich Islands region,-24.4773,-59.9732,10.0,2023-06-12 23:46:56.731000+00:00,0
1686619328009,"7 km WNW of Mezhdurechensk, Russia",reviewed,0,259,earthquake,4.1, Russia,87.956,53.7208,10.0,2023-06-13 01:22:08.009000+00:00,0
1686621814940,"135 km N of Suárez, Puerto Rico",reviewed,0,209,earthquake,3.69, Puerto Rico,-65.7828,19.6568,50.0,2023-06-13 02:03:34.940000+00:00,2
1686622233834,"Unimak Island region, Alaska",reviewed,0,178,earthquake,3.4, Alaska,-163.0613,54.0287,35.0,2023-06-13 02:10:33.834000+00:00,1
1686626488842,"157 km NNE of Port Mathurin, Mauritius",reviewed,0,284,earthquake,4.3, Mauritius,64.1777,-18.4603,10.0,2023-06-13 03:21:28.842000+00:00,0
1686629142413,"south of Java, Indonesia",reviewed,0,298,earthquake,4.4, Indonesia,113.8556,-10.9313,10.0,2023-06-13 04:05:42.413000+00:00,0
1686629959050,"70 km NNE of Cruz Bay, U.S. Virgin Islands",reviewed,0,152,earthquake,3.14, U.S. Virgin Islands,-64.4498333333333,18.8763333333333,42.14,2023-06-13 04:19:19.050000+00:00,1
1686631106454,"Rat Islands, Aleutian Islands, Alaska",reviewed,0,178,earthquake,3.4, Aleutian Islands,177.67,51.9245,10.0,2023-06-13 04:38:26.454000+00:00,1
1686631223964,northern Mid-Atlantic Ridge,reviewed,0,326,earthquake,4.6,northern Mid-Atlantic Ridge,-46.3334,24.5605,10.0,2023-06-13 04:40:23.964000+00:00,0
1686634740868,"71 km ESE of Adak, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-175.7311,51.5663,35.0,2023-06-13 05:39:00.868000+00:00,1
1686639090068,"281 km WSW of Adak, Alaska",reviewed,0,168,earthquake,3.3, Alaska,179.452,51.1956,26.014,2023-06-13 06:51:30.068000+00:00,1
1686641143120,"50 km W of Stella, Puerto Rico",reviewed,0,200,earthquake,3.61, Puerto Rico,-67.7163,18.2361,63.0,2023-06-13 07:25:43.120000+00:00,2
1686641774133,off the coast of Central America,reviewed,0,312,earthquake,4.5,off the coast of Central America,-88.7563,12.6113,50.419,2023-06-13 07:36:14.133000+00:00,2
1686642177305,Tonga,reviewed,0,312,earthquake,4.5,Tonga,-173.7036,-19.0222,67.788,2023-06-13 07:42:57.305000+00:00,2
1686642356988,"Volcano Islands, Japan region",reviewed,0,326,earthquake,4.6, Japan region,142.869,24.1056,21.137,2023-06-13 07:45:56.988000+00:00,0
1686642825180,"255 km WSW of Adak, Alaska",reviewed,0,158,earthquake,3.2, Alaska,179.772,51.3539,50.076,2023-06-13 07:53:45.180000+00:00,1
1686643420350,"24 km NE of Bhadarwāh, India",reviewed,0,457,earthquake,5.2, India,75.9173,33.1159,10.0,2023-06-13 08:03:40.350000+00:00,0
1686644828277,"55 km SSW of Achanizo, Peru",reviewed,0,298,earthquake,4.4, Peru,-74.1496,-16.278,34.052,2023-06-13 08:27:08.277000+00:00,2
1686648713165,"116 km S of Puerto San José, Guatemala",reviewed,0,326,earthquake,4.6, Guatemala,-90.9752,12.886,38.077,2023-06-13 09:31:53.165000+00:00,2
1686653422750,"29 km WSW of Golovin, Alaska",reviewed,0,234,earthquake,3.9, Alaska,-163.5773,64.4123,21.9,2023-06-13 10:50:22.750000+00:00,1
1686655896651,"101 km S of False Pass, Alaska",reviewed,0,199,earthquake,3.6, Alaska,-163.3235,53.944,35.0,2023-06-13 11:31:36.651000+00:00,1
1686659414663,"128 km SSE of Lorengau, Papua New Guinea",reviewed,0,400,earthquake,5.1, Papua New Guinea,147.506,-3.172,10.0,2023-06-13 12:30:14.663000+00:00,0
1686660463952,"60 km SW of Tari, Papua New Guinea",reviewed,0,326,earthquake,4.6, Papua New Guinea,142.5893,-6.2598,10.0,2023-06-13 12:47:43.952000+00:00,0
1686660600945,"117 km S of Lorengau, Papua New Guinea",reviewed,0,298,earthquake,4.4, Papua New Guinea,147.4636,-3.0785,10.0,2023-06-13 12:50:00.945000+00:00,0
1686661071547,"14 km WNW of Cabra, Philippines",reviewed,0,356,earthquake,4.8, Philippines,119.9211,13.9338,35.0,2023-06-13 12:57:51.547000+00:00,2
1686668805694,"Volcano Islands, Japan region",reviewed,0,298,earthquake,4.4, Japan region,142.8547,24.1072,33.892,2023-06-13 15:06:45.694000+00:00,2
1686672962706,"135 km WSW of Adak, Alaska",reviewed,1,433,earthquake,5.3, Alaska,-178.5094,51.5094,19.214,2023-06-13 16:16:02.706000+00:00,0
1686673691552,"134 km WSW of Adak, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-178.4286,51.4093,23.606,2023-06-13 16:28:11.552000+00:00,1
1686673906583,"Andreanof Islands, Aleutian Islands, Alaska",reviewed,0,148,earthquake,3.1, Aleutian Islands,-178.4906,51.4517,21.888,2023-06-13 16:31:46.583000+00:00,1
1686673993748,"138 km WSW of Adak, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-178.4905,51.4028,20.202,2023-06-13 16:33:13.748000+00:00,1
1686674129345,"Kermadec Islands, New Zealand",reviewed,0,298,earthquake,4.4, New Zealand,-177.111,-29.4511,53.261,2023-06-13 16:35:29.345000+00:00,2
1686675622595,"Kermadec Islands, New Zealand",reviewed,0,416,earthquake,5.2, New Zealand,-177.0723,-29.2435,50.032,2023-06-13 17:00:22.595000+00:00,2
1686675699340,Kermadec Islands region,reviewed,0,449,earthquake,5.4,Kermadec Islands region,-176.9828,-29.3404,43.863,2023-06-13 17:01:39.340000+00:00,2
1686675801821,"Kermadec Islands, New Zealand",reviewed,0,416,earthquake,5.2, New Zealand,-177.2744,-29.199,62.415,2023-06-13 17:03:21.821000+00:00,2
1686677524278,Kermadec Islands region,reviewed,0,298,earthquake,4.4,Kermadec Islands region,-176.9211,-29.4885,38.64,2023-06-13 17:32:04.278000+00:00,2
1686677898642,"Kermadec Islands, New Zealand",reviewed,0,416,earthquake,5.2, New Zealand,-177.1333,-29.346,45.095,2023-06-13 17:38:18.642000+00:00,2
1686679003566,Kermadec Islands region,reviewed,0,246,earthquake,4.0,Kermadec Islands region,-177.4298,-28.3891,7.212,2023-06-13 17:56:43.566000+00:00,1
1686681354149,"Kermadec Islands, New Zealand",reviewed,0,432,earthquake,5.3, New Zealand,-177.0261,-29.2012,35.0,2023-06-13 18:35:54.149000+00:00,2
1686684054946,Kermadec Islands region,reviewed,0,312,earthquake,4.5,Kermadec Islands region,-176.8817,-29.415,40.276,2023-06-13 19:20:54.946000+00:00,2
1686686893330,"25 km SW of Susitna, Alaska",reviewed,0,258,earthquake,3.9, Alaska,-150.889,61.4012,62.3,2023-06-13 20:08:13.330000+00:00,2
1686687476282,"southern Xinjiang, China",reviewed,0,340,earthquake,4.7, China,80.8615,41.6983,10.0,2023-06-13 20:17:56.282000+00:00,0
1686689186394,"135 km WSW of Adak, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-178.4561,51.4396,19.235,2023-06-13 20:46:26.394000+00:00,1
1686689456444,"22 km ENE of Bhadarwāh, India",reviewed,0,328,earthquake,4.6, India,75.948,33.0446,14.274,2023-06-13 20:50:56.444000+00:00,0
1686692182625,Kermadec Islands region,reviewed,0,284,earthquake,4.3,Kermadec Islands region,-177.6199,-28.3835,8.35,2023-06-13 21:36:22.625000+00:00,0
1686696343790,"1km NNW of Pinnacles, CA",reviewed,0,172,earthquake,3.29,California,-121.1455,36.5368333,2.6,2023-06-13 22:45:43.790000+00:00,1
1686697767724,"59 km SE of King Cove, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-161.6202,54.713,51.654,2023-06-13 23:09:27.724000+00:00,1
1686698780436,Kermadec Islands region,reviewed,0,298,earthquake,4.4,Kermadec Islands region,-176.8536,-29.5779,32.165,2023-06-13 23:26:20.436000+00:00,2
1686700573399,"65 km ESE of Jiufen, Taiwan",reviewed,0,298,earthquake,4.4, Taiwan,122.452,24.8919,15.402,2023-06-13 23:56:13.399000+00:00,0
1686702514778,"63 km ESE of Jiufen, Taiwan",reviewed,0,271,earthquake,4.2, Taiwan,122.4301,24.8977,10.0,2023-06-14 00:28:34.778000+00:00,0
1686702607590,Puerto Rico region,reviewed,0,205,earthquake,3.65,Puerto Rico region,-65.7691,19.6085,11.0,2023-06-14 00:30:07.590000+00:00,1
1686703078130,Gulf of Alaska,reviewed,0,259,earthquake,4.1,Gulf of Alaska,-148.6452,56.4213,10.0,2023-06-14 00:37:58.130000+00:00,0
1686705228820,"123 km N of Suárez, Puerto Rico",reviewed,0,220,earthquake,3.78, Puerto Rico,-65.772,19.544,31.0,2023-06-14 01:13:48.820000+00:00,1
1686705381950,"124 km N of Suárez, Puerto Rico",reviewed,0,219,earthquake,3.77, Puerto Rico,-65.7555,19.5543,55.0,2023-06-14 01:16:21.950000+00:00,2
1686708382057,Kuril Islands,reviewed,0,298,earthquake,4.4,Kuril Islands,153.2225,46.1449,10.0,2023-06-14 02:06:22.057000+00:00,0
1686710074507,"26 km NE of Labuan Lombok, Indonesia",reviewed,0,284,earthquake,4.3, Indonesia,116.8558,-8.3519,10.0,2023-06-14 02:34:34.507000+00:00,0
1686710436294,south of Africa,reviewed,0,259,earthquake,4.1,south of Africa,27.3145,-52.7003,10.0,2023-06-14 02:40:36.294000+00:00,0
1686710770178,Balleny Islands region,reviewed,0,284,earthquake,4.3,Balleny Islands region,170.0955,-63.1658,10.0,2023-06-14 02:46:10.178000+00:00,0
1686712397140,"3 km NNE of Sabana Grande, Puerto Rico",reviewed,0,203,earthquake,3.6, Puerto Rico,-66.9516,18.1121,20.0,2023-06-14 03:13:17.140000+00:00,1
1686714385421,"39 km NW of Toyah, Texas",reviewed,0,158,earthquake,3.2, Texas,-104.0914476,31.56102374,5.720239258,2023-06-14 03:46:25.421000+00:00,1
1686715782329,Kermadec Islands region,reviewed,0,326,earthquake,4.6,Kermadec Islands region,-176.7942,-29.2571,10.0,2023-06-14 04:09:42.329000+00:00,0
1686716045192,Kermadec Islands region,reviewed,0,271,earthquake,4.2,Kermadec Islands region,-176.831,-29.7591,10.0,2023-06-14 04:14:05.192000+00:00,0
1686717102710,"49 km N of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,224,earthquake,3.82, U.S. Virgin Islands,-64.8543,18.7875,33.0,2023-06-14 04:31:42.710000+00:00,1
1686719437959,"30 km W of Aitape, Papua New Guinea",reviewed,0,340,earthquake,4.7, Papua New Guinea,142.0729,-3.109,33.049,2023-06-14 05:10:37.959000+00:00,2
1686726487728,"114 km S of Kokopo, Papua New Guinea",reviewed,0,271,earthquake,4.2, Papua New Guinea,152.3481,-5.3794,46.226,2023-06-14 07:08:07.728000+00:00,2
1686727715466,"103 km WNW of Quirihue, Chile",reviewed,0,284,earthquake,4.3, Chile,-73.5038,-35.7661,23.708,2023-06-14 07:28:35.466000+00:00,0
1686733779834,"192 km WSW of Tual, Indonesia",reviewed,0,312,earthquake,4.5, Indonesia,131.2612,-6.5253,31.595,2023-06-14 09:09:39.834000+00:00,2
1686734700121,northern Alaska,reviewed,0,148,earthquake,3.1,northern Alaska,-163.8097,67.3518,8.6,2023-06-14 09:25:00.121000+00:00,1
1686744934042,"Rat Islands, Aleutian Islands, Alaska",reviewed,0,259,earthquake,4.1, Aleutian Islands,178.9679,50.3167,10.0,2023-06-14 12:15:34.042000+00:00,0
1686752866141,"61 km ENE of Bitung, Indonesia",reviewed,0,298,earthquake,4.4, Indonesia,125.6569,1.6027,35.0,2023-06-14 14:27:46.141000+00:00,2
1686752912481,"120 km S of Koshima, Japan",reviewed,0,271,earthquake,4.2, Japan,130.5682,29.1514,35.0,2023-06-14 14:28:32.481000+00:00,2
1686755202349,"near the east coast of Honshu, Japan",reviewed,0,298,earthquake,4.4, Japan,140.7184,35.6752,51.121,2023-06-14 15:06:42.349000+00:00,2
1686755259312,"7 km ESE of Asahi, Japan",reviewed,0,298,earthquake,4.4, Japan,140.7296,35.6895,51.922,2023-06-14 15:07:39.312000+00:00,2
1686756577743,"Off the coast of Maule, Chile",reviewed,0,271,earthquake,4.2, Chile,-73.5752,-35.732,23.434,2023-06-14 15:29:37.743000+00:00,0
1686761432098,"64 km NW of Yonakuni, Japan",reviewed,0,284,earthquake,4.3, Japan,122.55,24.8795,22.189,2023-06-14 16:50:32.098000+00:00,0
1686761633050,Kermadec Islands region,reviewed,0,465,earthquake,5.5,Kermadec Islands region,-176.778,-29.1869,18.201,2023-06-14 16:53:53.050000+00:00,0
1686762421975,"209 km SSE of Kokopo, Papua New Guinea",reviewed,0,271,earthquake,4.2, Papua New Guinea,152.7864,-6.1628,10.0,2023-06-14 17:07:01.975000+00:00,0
1686766131141,"242 km SSE of Sarangani, Philippines",reviewed,0,312,earthquake,4.5, Philippines,126.5868,3.5269,49.776,2023-06-14 18:08:51.141000+00:00,2
1686768505229,"Rat Islands, Aleutian Islands, Alaska",reviewed,0,188,earthquake,3.5, Aleutian Islands,179.0975,50.3839,10.0,2023-06-14 18:48:25.229000+00:00,1
1686787138361,"47 km S of Hualien City, Taiwan",reviewed,0,285,earthquake,4.3, Taiwan,121.5178,23.5585,33.019,2023-06-14 23:58:58.361000+00:00,2
1686787318184,"Kermadec Islands, New Zealand",reviewed,0,416,earthquake,5.2, New Zealand,-177.145,-29.2585,48.209,2023-06-15 00:01:58.184000+00:00,2
1686790145875,"212 km WNW of Abepura, Indonesia",reviewed,0,259,earthquake,4.1, Indonesia,138.9308,-1.7229,26.563,2023-06-15 00:49:05.875000+00:00,2
1686791395814,"48 km NNE of Naisano Dua, Indonesia",reviewed,0,326,earthquake,4.6, Indonesia,123.9135,-9.1792,35.0,2023-06-15 01:09:55.814000+00:00,2
1686791585084,"193 km SSE of Katsuura, Japan",reviewed,0,298,earthquake,4.4, Japan,141.1637,33.5488,40.913,2023-06-15 01:13:05.084000+00:00,2
1686793102446,"30 km NNW of Yonakuni, Japan",reviewed,0,178,earthquake,3.4, Japan,122.9361,24.7372,43.413,2023-06-15 01:38:22.446000+00:00,1
1686793588063,Kermadec Islands region,reviewed,0,432,earthquake,5.3,Kermadec Islands region,-176.9084,-29.3252,10.0,2023-06-15 01:46:28.063000+00:00,0
1686799290029,"244 km ENE of Nagqu, China",reviewed,0,298,earthquake,4.4, China,94.3219,32.5391,16.403,2023-06-15 03:21:30.029000+00:00,0
1686803447350,south of the Mariana Islands,reviewed,0,369,earthquake,4.9,south of the Mariana Islands,142.1874,11.6476,10.0,2023-06-15 04:30:47.350000+00:00,0
1686807772506,"162 km WSW of Ternate, Indonesia",reviewed,0,284,earthquake,4.3, Indonesia,126.0182,0.2737,58.528,2023-06-15 05:42:52.506000+00:00,2
1686808493040,Gulf of Aden,reviewed,0,312,earthquake,4.5,Gulf of Aden,47.9566,12.4594,10.0,2023-06-15 05:54:53.040000+00:00,0
1686813809217,Kermadec Islands region,reviewed,0,298,earthquake,4.4,Kermadec Islands region,-176.7295,-29.4201,10.0,2023-06-15 07:23:29.217000+00:00,0
1686819844318,"46 km WSW of Ntungamo, Uganda",reviewed,0,326,earthquake,4.6, Uganda,29.254,-1.0046,10.0,2023-06-15 09:04:04.318000+00:00,0
1686831504244,northern Alaska,reviewed,0,148,earthquake,3.1,northern Alaska,-142.0541,66.4096,11.0,2023-06-15 12:18:24.244000+00:00,1
1686842095043,"41 km S of Colonia Juárez, Mexico",reviewed,0,271,earthquake,4.2, Mexico,-95.0294,15.8337,40.383,2023-06-15 15:14:55.043000+00:00,2
1686842860975,"97 km ESE of Adak, Alaska",reviewed,0,158,earthquake,3.2, Alaska,-175.3208,51.5455,35.0,2023-06-15 15:27:40.975000+00:00,1
1686843613135,"184 km N of Las Khorey, Somalia",reviewed,0,369,earthquake,4.9, Somalia,47.9474,12.8066,10.0,2023-06-15 15:40:13.135000+00:00,0
1686846551803,Solomon Islands,reviewed,0,284,earthquake,4.3,Solomon Islands,161.1862,-10.8708,10.0,2023-06-15 16:29:11.803000+00:00,0
1686849652009,"58 km SSW of Fīrūzābād, Iran",reviewed,0,284,earthquake,4.3, Iran,52.3563,28.3524,16.411,2023-06-15 17:20:52.009000+00:00,0
1686852228590,"17km WSW of Petrolia, CA",reviewed,0,153,earthquake,3.12,California,-124.4766667,40.2885,12.94,2023-06-15 18:03:48.590000+00:00,1
1686856054544,"49 km WNW of Santa Cruz, Chile",reviewed,0,461,earthquake,5.4, Chile,-71.882,-34.5251,41.754,2023-06-15 19:07:34.544000+00:00,2
1686860458120,"143 km NE of Cruz Bay, U.S. Virgin Islands",reviewed,0,209,earthquake,3.69, U.S. Virgin Islands,-63.9545,19.354,33.0,2023-06-15 20:20:58.120000+00:00,1
1686865246721,Solomon Islands,reviewed,0,312,earthquake,4.5,Solomon Islands,161.2446,-10.8625,10.0,2023-06-15 21:40:46.721000+00:00,0
1686866577432,"33 km SSW of Palaióchora, Greece",reviewed,0,259,earthquake,4.1, Greece,23.4992,34.9699,52.255,2023-06-15 22:02:57.432000+00:00,2
1686868043994,"203 km ESE of Tadine, New Caledonia",reviewed,0,312,earthquake,4.5, New Caledonia,169.7722,-22.0541,10.0,2023-06-15 22:27:23.994000+00:00,0
1686876913465,"273 km SSW of ‘Ohonua, Tonga",reviewed,0,354,earthquake,4.8, Tonga,-175.5835,-23.7401,10.0,2023-06-16 00:55:13.465000+00:00,0
1686880628875,"67 km SSE of Ust’-Kamchatsk Staryy, Russia",reviewed,0,271,earthquake,4.2, Russia,162.7385,55.6398,35.0,2023-06-16 01:57:08.875000+00:00,2
1686881019352,"4 km NW of Puerto Ángel, Mexico",reviewed,0,358,earthquake,4.8, Mexico,-96.5222,15.6953,12.649,2023-06-16 02:03:39.352000+00:00,0
1686882169960,"52 km NNW of San Antonio, Puerto Rico",reviewed,0,139,earthquake,3.01, Puerto Rico,-67.366,18.8923333333333,56.18,2023-06-16 02:22:49.960000+00:00,1
1686886373386,"201 km SSW of Atka, Alaska",reviewed,0,178,earthquake,3.4, Alaska,-174.7893,50.4243,10.0,2023-06-16 03:32:53.386000+00:00,1
1686890771360,"23 km SE of Sylhet, Bangladesh",reviewed,0,439,earthquake,5.0, Bangladesh,92.0224,24.7339,10.0,2023-06-16 04:46:11.360000+00:00,0
1686893538044,"7 km SE of Puerto Ángel, Mexico",reviewed,0,259,earthquake,4.1, Mexico,-96.4376,15.6305,28.229,2023-06-16 05:32:18.044000+00:00,2
1686893884770,"135 km N of Suárez, Puerto Rico",reviewed,0,222,earthquake,3.8, Puerto Rico,-65.734,19.6496,49.0,2023-06-16 05:38:04.770000+00:00,2
1686895167473,"62 km SSE of Adak, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-176.4499,51.3227,35.0,2023-06-16 05:59:27.473000+00:00,1
